 8499.8682,   -3.2895,   -0.1799,  179.8858,   -1.1520,   -0.0950,   -0.0075,    1.1518,    0.0978,   -0.0056,   20.5275,   -1.5361,    0.1444,    1.3560,    0.0850
 8500.0977,   -3.5338,    0.0435, -179.5550,   -1.2279,    0.0054,    0.0109,    1.2278,   -0.0156,    0.0109,   20.2538,   -1.5496,    0.1487,    1.4060,    0.0830
 8500.3584,   -3.5512,   -0.0574, -179.0597,   -1.2330,   -0.0776,    0.0472,    1.2342,    0.0544,    0.0495,   19.9357,   -1.5688,    0.1542,    1.4880,    0.0840
 8500.6084,   -3.8691,   -0.2927, -178.8099,   -1.2152,   -0.1065,    0.0109,    1.2172,    0.0808,    0.0102,   19.6276,   -1.5841,    0.1621,    1.4440,    0.0810
 8500.8584,   -3.9894,    0.4012, -177.7411,   -1.2077,   -0.1017,    0.0910,    1.2101,    0.0470,    0.1030,   19.3280,   -1.6072,    0.1677,    1.3350,    0.0850
 8501.1084,   -3.2943,   -0.0335, -176.6635,   -1.2364,   -0.0997,    0.0276,    1.2401,    0.0260,    0.0284,   19.0213,   -1.6493,    0.1803,    1.4730,    0.0800
 8501.3477,   -3.7990,    0.3379, -176.8321,   -1.3303,   -0.0964,    0.0610,    1.3332,    0.0181,    0.0702,   18.7170,   -1.6689,    0.1923,    1.4050,    0.0800
 8501.5977,   -3.2373,    0.4150, -176.5880,   -1.3673,    0.0130,    0.0804,    1.3635,   -0.0993,    0.0848,   18.3876,   -1.7016,    0.2037,    1.4900,    0.0800
 8501.8682,   -3.5390,    0.0751, -176.2683,   -1.3417,   -0.1054,    0.0486,    1.3457,    0.0147,    0.0514,   18.0233,   -1.7232,    0.2168,    1.4990,    0.0880
 8502.1084,   -3.8547,    0.2806, -175.5480,   -1.2744,   -0.0567,    0.0344,    1.2748,   -0.0450,    0.0377,   17.7129,   -1.7454,    0.2261,    1.4650,    0.0790
 8502.3477,   -4.0875,    0.7679, -175.6724,   -1.2965,   -0.1104,   -0.0106,    1.3011,    0.0117,    0.0077,   17.4016,   -1.7658,    0.2300,    1.4200,    0.0880
 8502.6084,   -4.0461,    1.0038, -175.7801,   -1.3872,   -0.0754,    0.0193,    1.3884,   -0.0299,    0.0416,   17.0515,   -1.7910,    0.2321,    1.4600,    0.0800
 8502.8682,   -4.1967,    0.8033, -176.2346,   -1.3580,   -0.0042,    0.0478,    1.3546,   -0.0897,    0.0604,   16.6994,   -1.8068,    0.2346,    1.4290,    0.0870
 8503.1084,   -4.5779,    0.7485, -176.4650,   -1.3249,   -0.0078,    0.0405,    1.3223,   -0.0782,    0.0517,   16.3759,   -1.8172,    0.2383,    1.4070,    0.0880
 8503.3477,   -4.5065,    0.6669, -176.2042,   -1.3168,   -0.1089,   -0.0027,    1.3211,    0.0204,    0.0144,   16.0543,   -1.8345,    0.2428,    1.4330,    0.0880
 8503.5977,   -4.9838,    0.5528, -176.5161,   -1.3078,   -0.0427,    0.0319,    1.3076,   -0.0406,    0.0412,   15.7200,   -1.8431,    0.2481,    1.3720,    0.0910
 8503.8584,   -5.0169,   -0.0413, -176.1938,   -1.3647,   -0.0416,    0.0404,    1.3645,   -0.0523,    0.0350,   15.3693,   -1.8600,    0.2593,    1.4070,    0.0830
 8504.0879,   -3.9793,   -0.2273, -176.1033,   -1.3653,   -0.0490,    0.0493,    1.3657,   -0.0469,    0.0407,   15.0568,   -1.8861,    0.2681,    1.4580,    0.0910
 8504.3477,   -4.2783,   -0.6150, -177.2493,   -1.4152,   -0.0517,    0.0370,    1.4164,   -0.0179,    0.0206,   14.6922,   -1.8867,    0.2813,    1.3820,    0.0980
 8504.5879,   -4.5964,   -0.6572, -176.9556,   -1.4347,   -0.0555,    0.0677,    1.4363,   -0.0248,    0.0494,   14.3475,   -1.8918,    0.2946,    1.4030,    0.0890
 8504.8477,   -4.4280,   -0.5118, -177.1846,   -1.4587,    0.0523,    0.0244,    1.4545,   -0.1244,    0.0018,   13.9746,   -1.9016,    0.3048,    1.5010,    0.0910
 8505.1084,   -4.1658,    0.0849, -176.9729,   -1.4694,   -0.0504,    0.0506,    1.4700,   -0.0310,    0.0506,   13.5947,   -1.9111,    0.3153,    1.4360,    0.0830
 8505.3379,   -4.6126,   -0.6078, -177.0980,   -1.5056,   -0.0029,    0.0477,    1.5043,   -0.0756,    0.0257,   13.2494,   -1.9101,    0.3305,    1.4490,    0.0920
 8505.5977,   -3.6727,   -0.9450, -177.4539,   -1.5120,    0.1247,    0.1039,    1.5065,   -0.1965,    0.0666,   12.8663,   -1.9257,    0.3477,    1.5210,    0.0880
 8505.8682,   -3.9283,   -0.1979, -177.3715,   -1.5200,    0.0116,   -0.0015,    1.5179,   -0.0806,   -0.0123,   12.4590,   -1.9233,    0.3590,    1.4690,    0.0790
 8506.0977,   -4.9662,   -0.2920, -176.7314,   -1.7076,   -0.0950,    0.0875,    1.7106,   -0.0093,    0.0782,   12.0934,   -1.9175,    0.3693,    1.4750,    0.0820
 8506.3379,   -5.1432,   -0.8166, -176.5508,   -1.5324,    0.0436,   -0.0767,    1.5258,   -0.1264,   -0.1102,   11.7074,   -1.9228,    0.3756,    1.6820,    0.0870
 8506.5977,   -5.4138,    1.5276, -177.3105,   -1.7181,   -0.0110,    0.1527,    1.7121,   -0.0881,    0.1909,   11.3062,   -1.9208,    0.3763,    1.4780,    0.0930
 8506.8584,   -3.0480,   -0.6433, -177.6644,   -1.5940,   -0.0350,   -0.0289,    1.5937,   -0.0274,   -0.0484,   10.8865,   -1.9521,    0.3922,    1.5730,    0.0920
 8507.0977,   -3.4204,   -0.0625, -178.8970,   -1.5902,   -0.0225,    0.1161,    1.5904,   -0.0150,    0.1136,   10.5161,   -1.9340,    0.3974,    1.4040,    0.0900
 8507.3477,   -3.4014,   -0.8127, -178.7852,   -1.6678,   -0.0106,    0.0917,    1.6688,   -0.0288,    0.0664,   10.1172,   -1.9252,    0.4045,    1.5740,    0.0810
 8507.5977,   -3.6402,   -0.2314, -177.9401,   -1.5773,   -0.0299,   -0.0055,    1.5774,   -0.0260,   -0.0135,    9.7286,   -1.9162,    0.4005,    1.6080,    0.0750
 8507.8682,   -2.9746,   -0.0890, -177.6428,   -1.6288,   -0.0078,   -0.0372,    1.6277,   -0.0570,   -0.0428,    9.3081,   -1.9193,    0.3966,    1.4810,    0.0840
 8508.0977,   -3.5968,   -0.8654, -177.8363,   -1.5395,   -0.0332,   -0.0167,    1.5392,   -0.0224,   -0.0414,    8.9449,   -1.9031,    0.3951,    1.5200,    0.0880
 8508.3584,   -3.6139,   -0.5293, -177.0168,   -1.6281,    0.1028,    0.0221,    1.6207,   -0.1874,   -0.0047,    8.5261,   -1.9011,    0.3930,    1.5430,    0.0810
 8508.6084,   -4.3466,    0.1895, -176.7223,   -1.5908,    0.0118,   -0.0450,    1.5877,   -0.0995,   -0.0475,    8.1189,   -1.8896,    0.3895,    1.5880,    0.0810
 8508.8682,   -3.8906,   -0.1124, -176.5731,   -1.5815,    0.1120,    0.0181,    1.5720,   -0.2069,    0.0009,    7.7081,   -1.8936,    0.3879,    1.4540,    0.0800
 8509.1084,   -3.2081,    0.1423, -176.3231,   -1.5672,   -0.1294,    0.0233,    1.5722,    0.0271,    0.0287,    7.3412,   -1.8986,    0.3843,    1.4510,    0.0850
 8509.3584,   -3.4199,    0.0302, -177.0173,   -1.5558,    0.0373,    0.0061,    1.5517,   -0.1184,   -0.0001,    6.9496,   -1.8904,    0.3871,    1.3970,    0.0770
 8509.5977,   -2.8142,   -0.4063, -177.0704,   -1.6071,    0.0291,    0.0145,    1.6036,   -0.1112,   -0.0023,    6.5665,   -1.8898,    0.3921,    1.4610,    0.0730
 8509.8477,   -2.5523,   -0.1703, -177.6799,   -1.5653,    0.0832,    0.0171,    1.5607,   -0.1469,    0.0059,    6.1692,   -1.8784,    0.3940,    1.4450,    0.0910
 8510.0977,   -2.7560,   -0.3229, -178.0087,   -1.5317,   -0.0210,    0.0163,    1.5316,   -0.0326,    0.0061,    5.7801,   -1.8600,    0.3985,    1.3970,    0.0810
 8510.3477,   -3.1571,    0.1407, -178.5845,   -1.5294,    0.0433,    0.0062,    1.5278,   -0.0815,    0.0055,    5.3939,   -1.8358,    0.4019,    1.4650,    0.0790
 8510.5977,   -3.6747,   -0.1706, -178.7629,   -1.5843,    0.1766,    0.0218,    1.5801,   -0.2115,    0.0035,    4.9990,   -1.8092,    0.4067,    1.4110,    0.0860
 8510.8584,   -3.5499,    0.4305, -178.3262,   -1.4843,    0.0787,    0.0174,    1.4812,   -0.1235,    0.0210,    4.5938,   -1.7897,    0.4044,    1.3680,    0.0800
 8511.0977,   -3.4310,    0.6769, -178.5587,   -1.5143,    0.2310,    0.0728,    1.5070,   -0.2740,    0.0744,    4.2336,   -1.7706,    0.4101,    1.3470,    0.0890
 8511.3477,   -3.5578,   -0.4817, -178.1432,   -1.4631,    0.0278,    0.0223,    1.4616,   -0.0757,    0.0054,    3.8548,   -1.7490,    0.4190,    1.3470,    0.0940
 8511.5977,   -3.9635,   -0.7764, -178.6755,   -1.4277,    0.0759,    0.0259,    1.4258,   -0.1091,   -0.0010,    3.4872,   -1.7201,    0.4247,    1.3140,    0.0730
 8511.8682,   -3.6082,   -0.8395, -178.2014,   -1.4367,    0.0700,    0.0334,    1.4341,   -0.1156,    0.0052,    3.1003,   -1.7048,    0.4324,    1.2150,    0.0770
 8512.0977,   -3.7086,    0.2980, -177.8050,   -1.3481,    0.0803,    0.0045,    1.3440,   -0.1324,    0.0030,    2.7795,   -1.6853,    0.4332,    1.3100,    0.0900
 8512.3477,   -4.3151,    1.3542, -165.9257,   -1.0972,   -0.4796,   -0.0370,    1.1814,    0.1985,    0.0059,    2.4611,   -1.7312,    0.4292,    1.2970,    0.0810
 8512.6084,   -4.1195,    0.7341, -139.1260,   -0.4682,   -0.8392,   -0.0712,    0.9040,    0.3316,   -0.0359,    2.2532,   -1.9282,    0.4349,    1.6710,    0.0690
