time,lat,lon,alt,prev_lat,prev_lon,prev_alt,z0,z1,z2,r0,r1,r2,offset_r,offset_f,offset_u,dEast,dNorth,dUp,multipathMultiplier,along_track_stretch,temp,last_odo,last_odo_valid,wz_avg,hacc,decay_factor,speed,yaw,yaw_avg,filtered_speed_diff,stretch_max,maxScalar
710.660815,37.405118800,-121.972476700,-9.802000046,37.405118929,-121.972476616,-9.826723,0.016142,-0.002414,-0.024729,1.305318,1.305318,1.776063,-0.000000,0.000000,-0.000000,0.230196,-0.499433,-0.032000,1.000000,1.000000,1.142505,0.000000,0,4.390493,0.819000,0.050000,2.204000,2.658957,-67.233514,-0.017457,0.000000,1.000000
710.900784,37.405114600,-121.972474000,-9.845000267,37.405114769,-121.972474303,-9.813931,0.007456,0.031215,0.030825,1.305318,1.305318,1.768634,-0.000000,0.000000,-0.000000,0.239050,-0.466137,-0.043000,1.000000,1.000000,1.142505,0.000000,0,3.398340,0.819000,0.050000,2.199000,2.643352,-68.240440,-0.018892,0.000000,1.000000
711.170733,37.405110500,-121.972471100,-9.817999840,37.405110208,-121.972471324,-9.809075,-0.037336,0.010704,0.009049,1.277397,1.277397,1.721134,-0.000000,0.000000,-0.000000,0.256757,-0.455039,0.027000,1.000000,1.000000,1.130220,0.000000,0,3.179533,0.819000,0.050000,2.090000,2.627957,-69.286703,-0.018578,0.000000,1.000000
711.410820,37.405107200,-121.972468400,-9.878000259,37.405106355,-121.972468639,-9.805963,-0.095428,-0.001837,0.072739,1.280519,1.280519,1.711492,-0.000000,0.000000,-0.000000,0.239050,-0.366251,-0.060000,1.000000,1.000000,1.131600,0.000000,0,2.521823,0.820000,0.050000,1.850000,2.616329,-70.376917,-0.019945,0.000000,1.000000
711.650789,37.405103100,-121.972465400,-9.812000275,37.405102758,-121.972465934,-9.803472,-0.050964,0.038085,0.008593,1.286773,1.286773,1.701877,-0.000000,0.000000,-0.000000,0.265611,-0.455039,0.066000,1.000000,1.000000,1.134360,0.000000,0,2.609399,0.822000,0.050000,2.079000,2.605515,-71.514690,-0.019136,0.000000,1.000000
711.910784,37.405099300,-121.972462400,-9.809000015,37.405098786,-121.972462907,-9.781505,-0.067791,0.033382,0.027826,1.280519,1.280519,1.709086,-0.000000,0.000000,-0.000000,0.265611,-0.421743,0.003000,1.000000,1.000000,1.131600,0.000000,0,1.450228,0.820000,0.050000,2.038000,2.597078,-72.704420,-0.019557,0.000000,1.000000
712.160826,37.405095200,-121.972459500,-9.857000351,37.405095146,-121.972460053,-9.755641,-0.019276,0.047556,0.101032,1.308507,1.308507,1.748901,-0.000000,0.000000,-0.000000,0.256757,-0.455039,-0.048000,1.000000,1.000000,1.143900,0.000000,0,1.631329,0.820000,0.050000,2.178000,2.589549,-73.950151,-0.020699,0.000000,1.000000
712.400794,37.405091200,-121.972456200,-9.848999977,37.405091607,-121.972457237,-9.743768,0.020311,0.097925,0.103868,1.280519,1.280519,1.711492,-0.000000,0.000000,-0.000000,0.292172,-0.443940,0.008000,1.000000,1.000000,1.131600,0.000000,0,0.751183,0.820000,0.050000,2.157000,2.585686,-75.257483,-0.020873,0.000000,1.000000
712.660789,37.405087200,-121.972453100,-9.826000214,37.405087674,-121.972454171,-9.749968,0.029217,0.100988,0.074504,1.302132,1.302132,1.743984,-0.000000,0.000000,-0.000000,0.274465,-0.443940,0.023000,1.000000,1.000000,1.141110,0.000000,0,1.122831,0.818000,0.050000,2.154000,2.580753,-76.629286,-0.021630,0.000000,1.000000
712.910771,37.405083200,-121.972450000,-9.777000427,37.405084018,-121.972451233,-9.740644,0.066290,0.117737,0.034130,1.295772,1.295772,1.739075,-0.000000,0.000000,-0.000000,0.274465,-0.443940,0.049000,1.000000,1.000000,1.138320,0.000000,0,0.416143,0.816000,0.050000,2.142000,2.578564,-78.071098,-0.022174,0.000000,1.000000
713.160813,37.405079300,-121.972447300,-9.769000053,37.405080359,-121.972448336,-9.726724,0.099014,0.099649,0.039801,1.289428,1.289428,1.734173,-0.000000,0.000000,-0.000000,0.239050,-0.432842,0.008000,1.000000,1.000000,1.135530,0.000000,0,0.747367,0.814000,0.050000,2.049000,2.574435,-79.585036,-0.022990,0.000000,1.000000
713.410795,37.405075500,-121.972444600,-9.781000137,37.405076696,-121.972445406,-9.717502,0.120214,0.076486,0.060963,1.279942,1.279942,1.726833,-0.000000,0.000000,-0.000000,0.239050,-0.421743,-0.012000,1.000000,1.000000,1.131345,0.000000,0,0.472483,0.811000,0.050000,1.967000,2.572604,-81.176778,-0.023071,0.000000,1.000000
713.650763,37.405071700,-121.972441800,-9.748999596,37.405073171,-121.972442609,-9.703266,0.153080,0.073444,0.042755,1.273637,1.273637,1.719507,-0.000000,0.000000,-0.000000,0.247904,-0.421743,0.032001,1.000000,1.000000,1.128555,0.000000,0,0.657051,0.809000,0.050000,1.982000,2.569839,-82.848631,-0.023106,0.000000,1.000000
713.910818,37.405068700,-121.972439000,-9.666000366,37.405069223,-121.972439453,-9.689905,0.054047,0.038964,-0.025145,1.270490,1.270490,1.709765,-0.000000,0.000000,-0.000000,0.247904,-0.332955,0.082999,1.000000,1.000000,1.127160,0.000000,0,0.454703,0.808000,0.050000,1.744000,2.567452,-84.604536,-0.024114,0.000000,1.000000
714.160800,37.405065500,-121.972436200,-9.720000267,37.405065617,-121.972436527,-9.668672,0.011149,0.028411,0.050846,1.273637,1.273637,1.704905,-0.000000,0.000000,-0.000000,0.247904,-0.355152,-0.054000,1.000000,1.000000,1.128555,0.000000,0,0.591645,0.809000,0.050000,1.811000,2.565551,-86.448277,-0.025021,0.000000,1.000000
714.400768,37.405061800,-121.972433400,-9.706000328,37.405062141,-121.972433687,-9.652936,0.037147,0.022338,0.052254,1.283100,1.283100,1.702477,-0.000000,0.000000,-0.000000,0.247904,-0.410645,0.014000,1.000000,1.000000,1.132740,0.000000,0,0.008269,0.812000,0.050000,1.885000,2.563788,-88.382060,-0.024042,0.000000,1.000000
714.650810,37.405057900,-121.972430400,-9.682999611,37.405058437,-121.972430660,-9.636345,0.059767,0.016059,0.045524,1.276787,1.276787,1.702477,-0.000000,0.000000,-0.000000,0.265611,-0.432842,0.023001,1.000000,1.000000,1.129950,0.000000,0,0.432859,0.810000,0.050000,2.033000,2.563406,-90.409643,-0.023669,0.000000,1.000000
714.910805,37.405054000,-121.972427000,-9.656999588,37.405054554,-121.972427492,-9.618345,0.063374,0.034051,0.037233,1.267347,1.267347,1.697627,-0.000000,0.000000,-0.000000,0.301026,-0.432842,0.026000,1.000000,1.000000,1.125765,0.000000,0,0.234623,0.807000,0.050000,2.101000,2.563121,-92.532316,-0.023143,0.000000,1.000000
715.160787,37.405050100,-121.972424200,-9.696999550,37.405050841,-121.972424456,-9.599718,0.083835,0.007169,0.095741,1.254815,1.254815,1.675885,-0.000000,0.000000,-0.000000,0.247904,-0.432842,-0.040000,1.000000,1.000000,1.120185,0.000000,0,0.113151,0.803000,0.050000,2.110000,2.563621,-94.750836,-0.024670,0.000000,1.000000
715.400815,37.405046400,-121.972421300,-9.690999985,37.405047271,-121.972421549,-9.584207,0.098615,0.001458,0.105203,1.411344,1.411344,1.877338,-0.000000,0.000000,-0.000000,0.256757,-0.410645,0.006000,1.000000,1.000000,1.188000,0.000000,0,0.181897,0.800000,0.050000,2.036000,2.562855,-97.064119,-0.025905,0.000000,1.000000
715.660810,37.405042400,-121.972418200,-9.689999580,37.405043552,-121.972418522,-9.567172,0.130765,-0.005206,0.120424,1.209692,1.209692,1.607216,-0.000000,0.000000,-0.000000,0.274465,-0.443940,0.001000,1.000000,1.000000,1.099860,0.000000,0,0.344841,0.797000,0.050000,2.107000,2.563074,-99.470517,-0.025794,0.000000,1.000000
715.910792,37.405039100,-121.972415300,-9.786000252,37.405039955,-121.972415605,-9.553201,0.098383,-0.000861,0.231161,1.362309,1.362309,1.807842,-0.000000,0.000000,-0.000000,0.256757,-0.366251,-0.096001,1.000000,1.000000,1.167180,0.000000,0,0.015183,0.794000,0.050000,1.908000,2.562895,-101.966385,-0.027345,0.000000,1.000000
716.170728,37.405035400,-121.972412400,-9.835000038,37.405036402,-121.972412712,-9.540779,0.114571,-0.009316,0.292336,1.355455,1.355455,1.797316,-0.000000,0.000000,-0.000000,0.256758,-0.410645,-0.049000,1.000000,1.000000,1.164240,0.000000,0,0.069539,0.792000,0.050000,1.959000,2.563633,-104.547329,-0.027253,0.000000,1.000000
716.410816,37.405031800,-121.972409600,-9.819000244,37.405032951,-121.972409906,-9.531267,0.130055,-0.019992,0.285668,1.352034,1.352034,1.786820,-0.000000,0.000000,-0.000000,0.247904,-0.399546,0.016000,1.000000,1.000000,1.162770,0.000000,0,0.062689,0.791000,0.050000,1.877000,2.562963,-107.205406,-0.026735,0.000000,1.000000
716.660798,37.405028300,-121.972406700,-9.833999634,37.405029230,-121.972406883,-9.520654,0.102547,-0.025908,0.311594,1.188536,1.188536,1.567805,-0.000000,0.000000,-0.000000,0.256758,-0.388448,-0.014999,1.000000,1.000000,1.090200,0.000000,0,0.049139,0.790000,0.050000,1.901000,2.563743,-109.933288,-0.026930,0.000000,1.000000
716.910779,37.405024300,-121.972403800,-9.826000214,37.405025477,-121.972403833,-9.511398,0.121669,-0.053317,0.312624,1.182526,1.182526,1.554012,-0.000000,0.000000,-0.000000,0.256758,-0.443940,0.007999,1.000000,1.000000,1.087440,0.000000,0,0.008675,0.788000,0.050000,2.049000,2.562817,-112.719595,-0.026442,0.000000,1.000000
717.160821,37.405020700,-121.972400700,-9.883000374,37.405021670,-121.972400752,-9.503693,0.099123,-0.045624,0.377675,1.173539,1.173539,1.535716,-0.000000,0.000000,-0.000000,0.274465,-0.399546,-0.057000,1.000000,1.000000,1.083300,0.000000,0,0.044131,0.785000,0.050000,1.983000,2.563301,-115.553236,-0.026735,0.000000,1.000000
717.410803,37.405017000,-121.972397700,-9.887999535,37.405017910,-121.972397701,-9.499334,0.088837,-0.049855,0.387185,1.161610,1.161610,1.524336,-0.000000,0.000000,-0.000000,0.265611,-0.410645,-0.004999,1.000000,1.000000,1.077780,0.000000,0,0.052495,0.781000,0.050000,1.982000,2.562852,-118.420795,-0.026719,0.000000,1.000000
717.660785,37.405013200,-121.972394600,-9.916000366,37.405014167,-121.972394663,-9.495318,0.094610,-0.051845,0.419061,1.152703,1.152703,1.512999,-0.000000,0.000000,-0.000000,0.274465,-0.421743,-0.028001,1.000000,1.000000,1.073640,0.000000,0,0.075183,0.778000,0.050000,2.009000,2.562979,-121.308408,-0.026211,0.000000,1.000000
717.910826,37.405009600,-121.972391300,-9.937000275,37.405010445,-121.972391639,-9.494045,0.094366,-0.027552,0.441320,1.168831,1.168831,1.529922,-0.000000,0.000000,-0.000000,0.292173,-0.399546,-0.021000,1.000000,1.000000,1.081125,0.000000,0,0.113443,0.775000,0.050000,2.002000,2.562460,-124.201348,-0.026143,0.000000,1.000000
718.160808,37.405005900,-121.972388500,-9.984999657,37.405006721,-121.972388597,-9.494596,0.077842,-0.046826,0.489011,1.159800,1.159800,1.511572,-0.000000,0.000000,-0.000000,0.247904,-0.410645,-0.047999,1.000000,1.000000,1.076940,0.000000,0,0.199075,0.772000,0.050000,1.955000,2.562478,-127.084822,-0.026312,0.000000,1.000000
718.410790,37.405002500,-121.972385500,-10.071999550,37.405002984,-121.972385554,-9.495859,0.044261,-0.029640,0.575319,1.147812,1.147812,1.491061,-0.000000,0.000000,-0.000000,0.265611,-0.377349,-0.087000,1.000000,1.000000,1.071360,0.000000,0,0.162695,0.768000,0.050000,1.951000,2.562707,-129.944376,-0.027626,0.000000,1.000000
718.660772,37.404998900,-121.972383000,-10.159000397,37.404999251,-121.972382506,-9.498151,-0.001105,-0.058653,0.660713,1.135887,1.135887,1.468435,-0.000000,0.000000,-0.000000,0.221343,-0.399546,-0.087001,1.000000,1.000000,1.065780,0.000000,0,0.135843,0.764000,0.050000,1.952000,2.562626,-132.766187,-0.029249,0.000000,1.000000
718.910813,37.404995300,-121.972380000,-10.190999985,37.404995383,-121.972379364,-9.498952,-0.033791,-0.047750,0.692471,1.099981,1.099981,1.415053,-0.000000,0.000000,-0.000000,0.265611,-0.399546,-0.032000,1.000000,1.000000,1.048800,0.000000,0,0.196257,0.760000,0.050000,1.992000,2.563185,-135.537427,-0.029976,0.000000,1.000000
719.170749,37.404991300,-121.972376900,-10.232000351,37.404991309,-121.972376057,-9.500377,-0.054989,-0.053965,0.732356,1.088433,1.088433,1.393250,-0.000000,0.000000,-0.000000,0.274465,-0.443940,-0.041000,1.000000,1.000000,1.043280,0.000000,0,0.159509,0.756000,0.050000,2.097000,2.563660,-138.246553,-0.029631,0.000000,1.000000
719.410777,37.404987300,-121.972373800,-10.263999939,37.404987417,-121.972372907,-9.501963,-0.053172,-0.063836,0.762633,1.074084,1.074084,1.373772,-0.000000,0.000000,-0.000000,0.274465,-0.443940,-0.032000,1.000000,1.000000,1.036380,0.000000,0,0.307799,0.751000,0.050000,2.140000,2.564281,-140.883962,-0.030008,0.000000,1.000000
719.660819,37.404983200,-121.972370400,-10.270999908,37.404983258,-121.972369548,-9.504916,-0.056768,-0.054761,0.766751,1.065520,1.065520,1.358717,-0.000000,0.000000,-0.000000,0.301026,-0.455039,-0.007000,1.000000,1.000000,1.032240,0.000000,0,0.184117,0.748000,0.050000,2.203000,2.564937,-143.441486,-0.029851,0.000000,1.000000
719.900787,37.404978900,-121.972367100,-10.253999710,37.404979113,-121.972366203,-9.505287,-0.052577,-0.068832,0.749163,1.054154,1.054154,1.341613,-0.000000,0.000000,-0.000000,0.292173,-0.477236,0.017000,1.000000,1.000000,1.026720,0.000000,0,0.313311,0.744000,0.050000,2.239000,2.565399,-145.913140,-0.029366,0.000000,1.000000
720.170736,37.404974600,-121.972363600,-10.218999863,37.404974285,-121.972362309,-9.504263,-0.115660,-0.041997,0.716548,1.042850,1.042850,1.326735,-0.000000,0.000000,-0.000000,0.309880,-0.477236,0.035000,1.000000,1.000000,1.021200,0.000000,0,0.071561,0.740000,0.050000,2.310000,2.565664,-148.294076,-0.029442,0.000000,1.000000
720.410824,37.404970000,-121.972360200,-10.201999664,37.404969959,-121.972358828,-9.504591,-0.108016,-0.067271,0.698830,1.034411,1.034411,1.309834,-0.000000,0.000000,-0.000000,0.301026,-0.510531,0.017000,1.000000,1.000000,1.017060,0.000000,0,0.004371,0.737000,0.050000,2.384000,2.566246,-150.581424,-0.029173,0.000000,1.000000
720.660806,37.404965200,-121.972356600,-10.184000015,37.404965279,-121.972355074,-9.504122,-0.116116,-0.082609,0.681260,1.048433,1.048433,1.325584,-0.000000,0.000000,-0.000000,0.318734,-0.532728,0.018000,1.000000,1.000000,1.023930,0.000000,0,0.075253,0.734000,0.050000,2.450000,2.566648,-152.773560,-0.028134,0.000000,1.000000
720.910788,37.404960400,-121.972352900,-10.142999649,37.404960493,-121.972351243,-9.503411,-0.128432,-0.086777,0.641139,1.039880,1.039880,1.314898,-0.000000,0.000000,-0.000000,0.327588,-0.532728,0.041000,1.000000,1.000000,1.019745,0.000000,0,0.193771,0.731000,0.050000,2.504000,2.566976,-154.870455,-0.027706,0.000000,1.000000
721.170723,37.404955500,-121.972349300,-10.121999741,37.404955482,-121.972347241,-9.500459,-0.168444,-0.090787,0.623843,1.031362,1.031362,1.300010,-0.000000,0.000000,-0.000000,0.318734,-0.543827,0.021000,1.000000,1.000000,1.015560,0.000000,0,0.311363,0.728000,0.050000,2.522000,2.567943,-156.872397,-0.027254,0.000000,1.000000
721.410811,37.404950600,-121.972345400,-10.128999710,37.404950875,-121.972343580,-9.500228,-0.139205,-0.104509,0.630222,1.020060,1.020060,1.280994,-0.000000,0.000000,-0.000000,0.345295,-0.543827,-0.007000,1.000000,1.000000,1.009980,0.000000,0,0.171749,0.724000,0.050000,2.538000,2.567750,-158.781913,-0.026154,0.000000,1.000000
721.660793,37.404945700,-121.972341700,-10.133000374,37.404945868,-121.972339599,-9.497118,-0.169294,-0.100159,0.637816,1.097466,1.097466,1.375296,-0.000000,0.000000,-0.000000,0.327588,-0.543827,-0.004001,1.000000,1.000000,1.047600,0.000000,0,0.081801,0.720000,0.050000,2.601000,2.568782,-160.600000,-0.026743,0.000000,1.000000
721.910775,37.404940800,-121.972338000,-10.142999649,37.404940799,-121.972335572,-9.488586,-0.204837,-0.093264,0.657347,0.997642,0.997642,1.245456,-0.000000,0.000000,-0.000000,0.327588,-0.543827,-0.009999,1.000000,1.000000,0.998820,0.000000,0,0.124831,0.716000,0.050000,2.608000,2.568484,-162.330797,-0.027439,0.000000,1.000000
722.180784,37.404936000,-121.972334000,-10.123999596,37.404935352,-121.972331260,-9.481048,-0.253073,-0.033816,0.647967,0.986526,0.986526,1.226844,-0.000000,0.000000,-0.000000,0.354149,-0.532728,0.019000,1.000000,1.000000,0.993240,0.000000,0,0.063617,0.712000,0.050000,2.617000,2.569773,-163.976846,-0.027952,0.000000,1.000000
722.420752,37.404931100,-121.972330100,-10.088000298,37.404930786,-121.972327657,-9.474876,-0.218115,-0.051597,0.617016,0.954607,0.954607,1.182526,-0.000000,0.000000,-0.000000,0.345295,-0.543827,0.035999,1.000000,1.000000,0.977040,0.000000,0,0.357639,0.708000,0.050000,2.588000,2.569616,-165.541984,-0.027674,0.000000,1.000000
722.660780,37.404926300,-121.972326500,-10.067000389,37.404926213,-121.972324051,-9.471592,-0.213491,-0.069527,0.598743,0.943851,0.943851,1.162602,-0.000000,0.000000,-0.000000,0.318734,-0.532728,0.021000,1.000000,1.000000,0.971520,0.000000,0,0.004159,0.704000,0.050000,2.560000,2.570476,-167.029285,-0.028493,0.000000,1.000000
722.910821,37.404921300,-121.972322900,-10.043999672,37.404921361,-121.972320234,-9.466193,-0.229850,-0.086565,0.581088,0.935824,0.935824,1.144814,-0.000000,0.000000,-0.000000,0.318734,-0.554925,0.023001,1.000000,1.000000,0.967380,0.000000,0,0.269305,0.701000,0.050000,2.558000,2.571229,-168.442765,-0.027988,0.000000,1.000000
723.180771,37.404916400,-121.972319300,-10.015000343,37.404916072,-121.972316082,-9.461062,-0.286880,-0.056510,0.559072,0.922522,0.922522,1.127165,-0.000000,0.000000,-0.000000,0.318734,-0.543827,0.028999,1.000000,1.000000,0.960480,0.000000,0,0.098959,0.696000,0.050000,2.556000,2.571214,-169.786441,-0.028098,0.000000,1.000000
723.410785,37.404911400,-121.972315600,-9.972999573,37.404911710,-121.972312691,-9.455316,-0.249122,-0.109133,0.520707,0.911949,0.911949,1.109652,-0.000000,0.000000,-0.000000,0.327588,-0.554925,0.042001,1.000000,1.000000,0.954960,0.000000,0,0.266071,0.692000,0.050000,2.560000,2.572392,-171.063399,-0.027336,0.000000,1.000000
723.660827,37.404906400,-121.972311800,-9.942999840,37.404906798,-121.972308869,-9.448470,-0.251174,-0.114115,0.497386,0.901436,0.901436,1.092276,-0.000000,0.000000,-0.000000,0.336441,-0.554925,0.030000,1.000000,1.000000,0.949440,0.000000,0,0.157127,0.688000,0.050000,2.559000,2.572368,-172.277561,-0.026267,0.000000,1.000000
723.910809,37.404901500,-121.972308200,-9.897999763,37.404901902,-121.972305071,-9.442543,-0.270099,-0.114112,0.458594,0.890985,0.890985,1.075037,-0.000000,0.000000,-0.000000,0.318734,-0.543827,0.045000,1.000000,1.000000,0.943920,0.000000,0,0.124723,0.684000,0.050000,2.552000,2.573744,-173.431795,-0.026340,0.000000,1.000000
724.180758,37.404896600,-121.972304600,-9.861000061,37.404896689,-121.972301034,-9.432107,-0.313361,-0.084916,0.433533,0.883186,0.883186,1.059829,-0.000000,0.000000,-0.000000,0.318734,-0.543827,0.037000,1.000000,1.000000,0.939780,0.000000,0,0.201533,0.681000,0.050000,2.496000,2.573821,-174.529993,-0.025477,0.000000,1.000000
724.400818,37.404891900,-121.972301000,-9.845000267,37.404892610,-121.972297915,-9.425404,-0.266224,-0.136119,0.421854,0.872842,0.872842,1.044729,-0.000000,0.000000,-0.000000,0.318734,-0.521630,0.016000,1.000000,1.000000,0.934260,0.000000,0,0.000463,0.677000,0.050000,2.488000,2.574487,-175.576542,-0.025766,0.000000,1.000000
724.660814,37.404887100,-121.972297500,-9.821000099,37.404887579,-121.972294042,-9.417964,-0.302470,-0.113273,0.406452,0.862558,0.862558,1.031606,-0.000000,0.000000,-0.000000,0.309880,-0.532728,0.024000,1.000000,1.000000,0.928740,0.000000,0,0.154559,0.673000,0.050000,2.482000,2.575313,-176.577261,-0.025617,0.000000,1.000000
724.920750,37.404882500,-121.972293900,-9.796999931,37.404882637,-121.972290252,-9.410214,-0.322060,-0.073784,0.391409,0.854885,0.854885,1.018565,-0.000000,0.000000,-0.000000,0.318734,-0.510531,0.024000,1.000000,1.000000,0.924600,0.000000,0,0.096561,0.670000,0.050000,2.442000,2.575510,-177.538924,-0.025766,0.000000,1.000000
725.170732,37.404877800,-121.972290400,-9.779000282,37.404877978,-121.972286689,-9.400288,-0.327888,-0.073594,0.383307,0.844708,0.844708,1.007454,-0.000000,0.000000,-0.000000,0.309880,-0.521630,0.018000,1.000000,1.000000,0.919080,0.000000,0,0.013963,0.666000,0.050000,2.460000,2.575893,-178.467980,-0.025888,0.000000,1.000000
725.410819,37.404873000,-121.972286800,-9.748999596,37.404873555,-121.972283322,-9.390786,-0.307242,-0.106164,0.361442,0.837115,0.837115,0.998241,-0.000000,0.000000,-0.000000,0.318734,-0.532728,0.030001,1.000000,1.000000,0.914940,0.000000,0,0.141183,0.663000,0.050000,2.470000,2.576530,-179.372283,-0.025236,0.000000,1.000000
725.660801,37.404868300,-121.972283200,-9.737000465,37.404868814,-121.972279709,-9.382977,-0.309317,-0.096550,0.357376,0.832072,0.832072,0.987241,-0.000000,0.000000,-0.000000,0.318734,-0.521630,0.011999,1.000000,1.000000,0.912180,0.000000,0,0.063069,0.661000,0.050000,2.450000,2.576973,179.740881,-0.024896,0.000000,1.000000
725.910783,37.404863600,-121.972279600,-9.715000153,37.404864066,-121.972276094,-9.372763,-0.311413,-0.086380,0.345747,0.824537,0.824537,0.978121,-0.000000,0.000000,-0.000000,0.318734,-0.521630,0.022000,1.000000,1.000000,0.908040,0.000000,0,0.043839,0.658000,0.050000,2.474000,2.577328,178.864582,-0.024961,0.000000,1.000000
726.170778,37.404859000,-121.972276000,-9.701999664,37.404859159,-121.972272355,-9.361535,-0.323145,-0.048764,0.345026,0.817035,0.817035,0.967233,-0.000000,0.000000,-0.000000,0.318735,-0.510531,0.013000,1.000000,1.000000,0.903900,0.000000,0,0.433337,0.655000,0.050000,2.421000,2.577911,177.994566,-0.024771,0.000000,1.000000
726.420760,37.404854300,-121.972272400,-9.682999611,37.404854557,-121.972268860,-9.351613,-0.314448,-0.053426,0.335520,0.810000,0.810000,0.958206,-0.000000,0.000000,-0.000000,0.318735,-0.521630,0.019000,1.000000,1.000000,0.900000,0.000000,0,0.283289,0.652000,0.050000,2.457000,2.578314,177.133812,-0.024554,0.000000,1.000000
726.660788,37.404849700,-121.972268800,-9.652999878,37.404850135,-121.972265510,-9.339597,-0.293815,-0.065864,0.316652,0.810000,0.810000,0.947430,-0.000000,0.000000,-0.000000,0.318735,-0.510531,0.030000,1.000000,1.000000,0.900000,0.000000,0,0.275737,0.649000,0.050000,2.420000,2.578843,176.280967,-0.024355,0.000000,1.000000
726.920724,37.404845100,-121.972265300,-9.645000458,37.404845246,-121.972261788,-9.328843,-0.311221,-0.029889,0.320488,0.810000,0.810000,0.936714,-0.000000,0.000000,-0.000000,0.309881,-0.510531,0.007999,1.000000,1.000000,0.900000,0.000000,0,0.101953,0.646000,0.050000,2.430000,2.578873,175.432152,-0.024634,0.000000,1.000000
727.170765,37.404840500,-121.972261800,-9.638999939,37.404840652,-121.972258302,-9.315749,-0.309933,-0.025040,0.327520,0.810000,0.810000,0.927831,-0.000000,0.000000,-0.000000,0.309881,-0.510531,0.006001,1.000000,1.000000,0.900000,0.000000,0,0.243183,0.644000,0.050000,2.424000,2.579739,174.587599,-0.024809,0.000000,1.000000
727.410793,37.404835900,-121.972258400,-9.616999626,37.404836363,-121.972255060,-9.304693,-0.299539,-0.053855,0.315487,0.810000,0.810000,0.920755,-0.000000,0.000000,-0.000000,0.301027,-0.510531,0.022000,1.000000,1.000000,0.900000,0.000000,0,0.092981,0.641000,0.050000,2.382000,2.579814,173.748934,-0.024584,0.000000,1.000000
727.660775,37.404831500,-121.972255100,-9.595999718,37.404831960,-121.972251733,-9.293493,-0.302167,-0.048597,0.305706,0.810000,0.810000,0.911949,-0.000000,0.000000,-0.000000,0.292173,-0.488334,0.021000,1.000000,1.000000,0.900000,0.000000,0,0.064343,0.639000,0.050000,2.324000,2.580335,172.914176,-0.024970,0.000000,1.000000
727.920771,37.404827200,-121.972252000,-9.588000298,37.404827587,-121.972248432,-9.283668,-0.318830,-0.035370,0.307964,0.810000,0.810000,0.903184,-0.000000,0.000000,-0.000000,0.274466,-0.477236,0.007999,1.000000,1.000000,0.900000,0.000000,0,0.029123,0.636000,0.050000,2.223000,2.580679,172.084608,-0.024902,0.000000,1.000000
728.170753,37.404823200,-121.972248900,-9.614000320,37.404823571,-121.972245422,-9.276274,-0.310586,-0.028461,0.341196,0.810000,0.810000,0.896203,-0.000000,0.000000,-0.000000,0.274466,-0.443940,-0.026000,1.000000,1.000000,0.900000,0.000000,0,0.219771,0.633000,0.050000,2.116000,2.581574,171.261393,-0.024958,0.000000,1.000000
728.410780,37.404819300,-121.972245900,-9.602999687,37.404819798,-121.972242600,-9.267872,-0.297310,-0.037828,0.337953,0.810000,0.810000,0.887515,-0.000000,0.000000,-0.000000,0.265612,-0.432842,0.011001,1.000000,1.000000,0.900000,0.000000,0,0.061171,0.630000,0.050000,2.076000,2.581072,170.445513,-0.025286,0.000000,1.000000
728.660822,37.404815500,-121.972242900,-9.597000122,37.404815916,-121.972239690,-9.259539,-0.287880,-0.024336,0.340306,0.810000,0.810000,0.878869,-0.000000,0.000000,-0.000000,0.265612,-0.421743,0.006000,1.000000,1.000000,0.900000,0.000000,0,0.018355,0.628000,0.050000,2.022000,2.582109,169.638335,-0.025337,0.000000,1.000000
728.910804,37.404811800,-121.972240100,-9.590999603,37.404812112,-121.972236838,-9.251515,-0.290078,-0.007683,0.342551,0.810000,0.810000,0.870265,-0.000000,0.000000,-0.000000,0.247905,-0.410645,0.006001,1.000000,1.000000,0.900000,0.000000,0,0.137215,0.625000,0.050000,1.990000,2.581738,168.839421,-0.026103,0.000000,1.000000
729.180753,37.404808100,-121.972237200,-9.579999924,37.404808017,-121.972233755,-9.240862,-0.296464,0.041903,0.343287,0.810000,0.810000,0.880538,-0.000000,0.000000,-0.000000,0.256758,-0.410645,0.011000,1.000000,1.000000,0.900000,0.000000,0,0.146331,0.622000,0.050000,1.942000,2.582376,168.049947,-0.025747,0.000000,1.000000
729.420722,37.404804300,-121.972234500,-9.560000420,37.404804495,-121.972231121,-9.230455,-0.296586,0.015969,0.332852,0.810000,0.810000,0.871833,-0.000000,0.000000,-0.000000,0.239051,-0.421743,0.020000,1.000000,1.000000,0.900000,0.000000,0,0.168639,0.619000,0.050000,1.972000,2.582509,167.270718,-0.025866,0.000000,1.000000
729.670763,37.404800600,-121.972231700,-9.557000160,37.404800757,-121.972228324,-9.220670,-0.294699,0.025072,0.339654,0.810000,0.810000,0.863171,-0.000000,0.000000,-0.000000,0.247905,-0.410645,0.003000,1.000000,1.000000,0.900000,0.000000,0,0.083691,0.616000,0.050000,1.978000,2.582979,166.503360,-0.026424,0.000000,1.000000
